Assay,Accuracy,Balanced Accuracy,Recall,Precision,Threshold,AUC,TP,FP,TN,FN
CHEMBL1741321,0.7115839243498818,0.503636414691677,0.04310344827586207,0.3125,-20.59375,0.613076350668314,10,22,592,222
CHEMBL1741321,0.7092198581560284,0.503348590362799,0.04741379310344827,0.3055555555555556,-19.59375,0.613076350668314,11,25,589,221
CHEMBL1741321,0.7044917257683215,0.500091261372571,0.04741379310344827,0.275,-18.59375,0.613076350668314,11,29,585,221
CHEMBL1741321,0.7033096926713948,0.5006177692912501,0.05172413793103448,0.27906976744186046,-17.59375,0.613076350668314,12,31,583,220
CHEMBL1741321,0.7033096926713948,0.5019586094574863,0.05603448275862069,0.28888888888888886,-16.59375,0.613076350668314,13,32,582,219
CHEMBL1741321,0.7009456264775413,0.5043524654610805,0.06896551724137931,0.3018867924528302,-15.59375,0.613076350668314,16,37,577,216
CHEMBL1741321,0.7009456264775413,0.5056933056273166,0.07327586206896551,0.3090909090909091,-14.59375,0.613076350668314,17,38,576,215
CHEMBL1741321,0.7033096926713948,0.5140261709536111,0.09482758620689655,0.3492063492063492,-13.59375,0.613076350668314,22,41,573,210
CHEMBL1741321,0.6997635933806147,0.5142648545434123,0.10344827586206896,0.34285714285714286,-12.59375,0.613076350668314,24,46,568,208
CHEMBL1741321,0.6950354609929078,0.5150300460518926,0.11637931034482758,0.3375,-11.59375,0.613076350668314,27,53,561,205
CHEMBL1741321,0.6973995271867612,0.5314079523756037,0.16379310344827586,0.38,-10.59375,0.613076350668314,38,62,552,194
CHEMBL1741321,0.6950354609929078,0.5405060092103785,0.19827586206896552,0.3898305084745763,-9.59375,0.613076350668314,46,72,542,186
CHEMBL1741321,0.6962174940898345,0.561432943951477,0.2629310344827586,0.41496598639455784,-8.59375,0.613076350668314,61,86,528,171
CHEMBL1741321,0.6867612293144209,0.5696675277996182,0.3103448275862069,0.4067796610169492,-7.59375,0.613076350668314,72,105,509,160
CHEMBL1741321,0.6832151300236406,0.5819737728855442,0.3577586206896552,0.41089108910891087,-6.59375,0.613076350668314,83,119,495,149
CHEMBL1741321,0.682033096926714,0.5945678423003482,0.40086206896551724,0.4170403587443946,-5.59375,0.613076350668314,93,130,484,139
CHEMBL1741321,0.6678486997635934,0.5995450971582612,0.4482758620689655,0.4046692607003891,-4.59375,0.613076350668314,104,153,461,128
CHEMBL1741321,0.6560283687943262,0.6048101763450522,0.49137931034482757,0.397212543554007,-3.59375,0.6130833707738964,114,173,441,118
CHEMBL1741321,0.6217494089834515,0.6013071436594406,0.5560344827586207,0.37283236994219654,-2.59375,0.6130868808266876,129,217,397,103
CHEMBL1741321,0.5791962174940898,0.5827179040772774,0.5905172413793104,0.3442211055276382,-1.59375,0.6130763506683141,137,261,353,95
CHEMBL1741321,0.5425531914893617,0.568200325732899,0.625,0.3258426966292135,-0.59375,0.6130728406155228,145,300,314,87
CHEMBL1741321,0.5212765957446809,0.5790183084353588,0.7068965517241379,0.3273453093812375,0.40625,0.6130833707738965,164,337,277,68
CHEMBL1741321,0.48817966903073284,0.5696254071661238,0.75,0.31693989071038253,1.40625,0.6130833707738965,174,375,239,58
CHEMBL1741321,0.43380614657210403,0.5482562057733349,0.8017241379310345,0.30048465266558966,2.40625,0.6130693305627317,186,433,181,46
CHEMBL1741321,0.40425531914893614,0.5493513422441874,0.8706896551724138,0.2988165680473373,3.40625,0.6130868808266876,202,474,140,30
CHEMBL1741321,0.35106382978723405,0.5220922722677749,0.9008620689655172,0.28435374149659864,4.40625,0.6131254914073907,209,526,88,23
CHEMBL1741321,0.3203309692671395,0.5183505559923621,0.9568965517241379,0.2820838627700127,5.40625,0.6131254914073907,222,565,49,10
CHEMBL1741321,0.30141843971631205,0.5147071211951028,0.9870689655172413,0.2802937576499388,6.40625,0.6130974109850612,229,588,26,3
CHEMBL1741321,0.2872340425531915,0.5076168145568909,0.9956896551724138,0.2773109243697479,7.40625,0.6130833707738964,231,602,12,1
CHEMBL1741321,0.2848699763593381,0.507328990228013,1.0,0.27718040621266427,8.40625,0.6130517802987757,232,605,9,0
CHEMBL1741321,0.2765957446808511,0.501628664495114,1.0,0.27488151658767773,9.40625,0.6130447601931933,232,612,2,0
CHEMBL1741321,0.27541371158392436,0.500814332247557,1.0,0.27455621301775146,10.40625,0.6131676120408851,232,613,1,0
CHEMBL1741322,0.44285714285714284,0.5,0.0,0.0,-44.59375,0.5385811646808715,0,0,341,429
CHEMBL1741322,0.44415584415584414,0.5011655011655012,0.002331002331002331,1.0,-43.59375,0.5385811646808715,1,0,341,428
CHEMBL1741322,0.44415584415584414,0.5011655011655012,0.002331002331002331,1.0,-42.59375,0.5385811646808715,1,0,341,428
CHEMBL1741322,0.44415584415584414,0.5011655011655012,0.002331002331002331,1.0,-41.59375,0.5385811646808715,1,0,341,428
