PUMA_ASSAY_ID,roc_auc,balanced_acc,precision,recall,auprc,f1_score,auprg
262_740,0.4626334094884431,0.47579275657764597,0.019148073358754344,0.3154978354978355,0.04589979738757275,0.03595072987333444,0.00021539214338242566
263_741,0.5627493350730179,0.5533837912505518,0.08432147519709818,0.5562958780350085,0.1237691877099683,0.14596034944913974,0.030710139774454144
264_742,0.7228910831433948,0.6319988842914679,0.00859131671815162,0.3466666666666667,0.07394558921560573,0.016748767833981843,0.024910115075416354
265_743,0.6563862055268301,0.6211155792717102,0.10215246338221562,0.5338906469468012,0.1560872193172104,0.17128625053796703,0.09044919807875829
266_744,0.658285446972822,0.6042623482287455,0.036726987006938175,0.5573172757475083,0.04838126450764581,0.06880459668201408,0.020330683003630584
267_745,0.7047151078906635,0.6520434669992172,0.05432536321400042,0.577715058818613,0.08430285731303244,0.09891024495840713,0.05120612698941355
268_746,0.6419927384846742,0.6077672264007266,0.05465984352189386,0.5007872519637225,0.07780341242825904,0.0983556895877968,0.03786323341977891
269_747,0.6902779801659472,0.640324387061713,0.07841538304235562,0.5444468337704103,0.10672359150929747,0.13624541841447263,0.06278739088796209
27_38,0.6238737373737373,0.5158585858585859,0.4872727272727273,0.43999999999999995,0.6678126661493534,0.4585858585858585,0.10790138407630671
27_39,0.577581908831909,0.5490384615384615,0.24448051948051946,0.525,0.47292971304581216,0.31542188805346705,0.0682798585788137
270_748,0.6258896779991391,0.584300025560603,0.013836442765102883,0.3611222111222111,0.02030909408712871,0.026570074599129512,0.008766478175511004
271_749,0.6352178835040337,0.6208433104079575,0.20213494513974223,0.7360666761545577,0.22387600027980986,0.31683907598347033,0.06164452819441733
272_750,0.5548360767482295,0.5321188080388893,0.028143122120042607,0.4397448165869219,0.04312918698226075,0.05258048197739325,0.011000174766749521
273_751,0.5593911611874255,0.5623362191493131,0.03273920902171108,0.5258547008547009,0.06906869720767099,0.061344376506484236,0.02384470783051818
274_752,0.9101518652267178,0.8914294236150166,0.06631908656475202,0.870711744395955,0.10622757830637278,0.12299936051302307,0.07895897654926076
275_753,0.770656863553884,0.7370355284422982,0.08435104821575994,0.7166666666666667,0.35812897506638663,0.14890247396094045,0.23373133760064607
275_754,0.47783975227538483,0.5134563138327254,0.007833354759912325,0.23343041397961306,0.021466765494473256,0.015155269831228021,0.0018664335434502757
276_755,0.6515576788379271,0.614546027212588,0.020844828611809148,0.4748290598290598,0.02385206431031834,0.039855260748458333,0.010258958479230983
277_756,0.6278388040409816,0.6336018642450472,0.013852649069143916,0.3066666666666667,0.06431910551121683,0.02642290426975676,0.01966781026172517
278_757,0.5754799062256384,0.557846210618199,0.03915516251547416,0.4474857739415373,0.044276763156403984,0.07196496783418324,0.010380965253994092
279_758,0.537685193199499,0.5067896265493278,0.0064500036269218965,0.2,0.010613182072739485,0.0124924193199047,0.0031515312571077925
280_759,0.9055928500673847,0.8347781905623194,0.055447633992181555,0.8179104718810601,0.18178605260489036,0.10343515734785036,0.14480076891793972
281_760,0.7102615640602041,0.6646039819115851,0.023704769950433198,0.6849999999999999,0.04563518780124095,0.045466578500679346,0.018737497694476975
283_762,0.5747652321976772,0.5381702826189105,0.07828698953767474,0.4977443609022556,0.12814835074894176,0.13390051579172307,0.03203397148567183
3_3,0.95,0.8791666666666667,0.35,1.0,0.75,0.5,0.07954545454545453
